"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"01/01/2024","AQS","130630091","1","14","ug/m3 LC","60","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"01/04/2024","AQS","130630091","1","11.6","ug/m3 LC","56","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"01/07/2024","AQS","130630091","1","3.5","ug/m3 LC","19","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"01/10/2024","AQS","130630091","1","3.6","ug/m3 LC","20","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"01/13/2024","AQS","130630091","1","3.3","ug/m3 LC","18","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"01/16/2024","AQS","130630091","1","6.4","ug/m3 LC","36","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"01/19/2024","AQS","130630091","1","7.3","ug/m3 LC","41","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"01/22/2024","AQS","130630091","1","7.1","ug/m3 LC","39","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"01/25/2024","AQS","130630091","1","3.7","ug/m3 LC","21","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"01/28/2024","AQS","130630091","1","1.4","ug/m3 LC","8","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"01/31/2024","AQS","130630091","1","5","ug/m3 LC","28","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"02/03/2024","AQS","130630091","1","8.2","ug/m3 LC","46","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"02/06/2024","AQS","130630091","1","8.5","ug/m3 LC","47","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"02/09/2024","AQS","130630091","1","15.7","ug/m3 LC","63","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"02/12/2024","AQS","130630091","1","2.3","ug/m3 LC","13","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"02/15/2024","AQS","130630091","1","14.1","ug/m3 LC","60","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"02/18/2024","AQS","130630091","1","7.8","ug/m3 LC","43","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"08/03/2024","AQS","130630091","1","15.7","ug/m3 LC","63","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"08/04/2024","AQS","130630091","1","12","ug/m3 LC","56","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"08/05/2024","AQS","130630091","1","5","ug/m3 LC","28","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"08/13/2024","AQS","130630091","1","9.2","ug/m3 LC","51","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"08/14/2024","AQS","130630091","1","10.7","ug/m3 LC","54","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"08/16/2024","AQS","130630091","1","9.6","ug/m3 LC","52","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"08/17/2024","AQS","130630091","1","7.8","ug/m3 LC","43","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"08/19/2024","AQS","130630091","1","6.7","ug/m3 LC","37","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"08/22/2024","AQS","130630091","1","10.4","ug/m3 LC","53","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"08/25/2024","AQS","130630091","1","11.5","ug/m3 LC","55","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"08/28/2024","AQS","130630091","1","13.2","ug/m3 LC","59","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"08/31/2024","AQS","130630091","1","9.1","ug/m3 LC","51","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"09/03/2024","AQS","130630091","1","8.1","ug/m3 LC","45","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"09/06/2024","AQS","130630091","1","8.1","ug/m3 LC","45","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"09/09/2024","AQS","130630091","1","8.5","ug/m3 LC","47","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"09/12/2024","AQS","130630091","1","7.8","ug/m3 LC","43","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"09/15/2024","AQS","130630091","1","7","ug/m3 LC","39","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"09/18/2024","AQS","130630091","1","7.6","ug/m3 LC","42","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"09/24/2024","AQS","130630091","1","16.7","ug/m3 LC","65","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"09/27/2024","AQS","130630091","1","3.6","ug/m3 LC","20","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"09/28/2024","AQS","130630091","1","7.1","ug/m3 LC","39","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"09/29/2024","AQS","130630091","1","6.5","ug/m3 LC","36","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"09/30/2024","AQS","130630091","1","16.1","ug/m3 LC","64","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"10/03/2024","AQS","130630091","1","13.1","ug/m3 LC","58","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"10/06/2024","AQS","130630091","1","12.8","ug/m3 LC","58","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"10/09/2024","AQS","130630091","1","13.9","ug/m3 LC","60","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"10/12/2024","AQS","130630091","1","11.7","ug/m3 LC","56","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"10/15/2024","AQS","130630091","1","6.8","ug/m3 LC","38","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"10/18/2024","AQS","130630091","1","8.9","ug/m3 LC","49","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"10/21/2024","AQS","130630091","1","10","ug/m3 LC","53","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"10/24/2024","AQS","130630091","1","11.5","ug/m3 LC","55","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"10/27/2024","AQS","130630091","1","13.3","ug/m3 LC","59","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"10/30/2024","AQS","130630091","1","8.1","ug/m3 LC","45","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"11/02/2024","AQS","130630091","1","10.7","ug/m3 LC","54","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"11/06/2024","AQS","130630091","1","7.3","ug/m3 LC","41","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"11/08/2024","AQS","130630091","1","8","ug/m3 LC","44","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"11/11/2024","AQS","130630091","1","7.7","ug/m3 LC","43","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"11/14/2024","AQS","130630091","1","6.9","ug/m3 LC","38","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"11/17/2024","AQS","130630091","1","23.9","ug/m3 LC","79","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"11/20/2024","AQS","130630091","1","4.4","ug/m3 LC","24","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"11/23/2024","AQS","130630091","1","5.1","ug/m3 LC","28","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"11/26/2024","AQS","130630091","1","9.5","ug/m3 LC","52","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"11/29/2024","AQS","130630091","1","6.4","ug/m3 LC","36","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"12/02/2024","AQS","130630091","1","6.4","ug/m3 LC","36","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"12/05/2024","AQS","130630091","1","8.3","ug/m3 LC","46","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"12/08/2024","AQS","130630091","1","12.5","ug/m3 LC","57","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"12/11/2024","AQS","130630091","1","3.5","ug/m3 LC","19","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"12/14/2024","AQS","130630091","1","6.4","ug/m3 LC","36","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"12/17/2024","AQS","130630091","1","12.8","ug/m3 LC","58","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"12/20/2024","AQS","130630091","1","6.4","ug/m3 LC","36","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"12/23/2024","AQS","130630091","1","8.4","ug/m3 LC","47","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"12/26/2024","AQS","130630091","1","8.2","ug/m3 LC","46","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"12/29/2024","AQS","130630091","1","3.1","ug/m3 LC","17","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"02/21/2024","AQS","130630091","3","25.6","ug/m3 LC","82","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"02/22/2024","AQS","130630091","3","29.9","ug/m3 LC","90","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"02/23/2024","AQS","130630091","3","5.4","ug/m3 LC","30","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"02/24/2024","AQS","130630091","3","3.4","ug/m3 LC","19","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"02/25/2024","AQS","130630091","3","8","ug/m3 LC","44","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"02/26/2024","AQS","130630091","3","24.5","ug/m3 LC","80","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"02/27/2024","AQS","130630091","3","13.1","ug/m3 LC","58","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"02/28/2024","AQS","130630091","3","6.7","ug/m3 LC","37","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"02/29/2024","AQS","130630091","3","3.2","ug/m3 LC","18","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"03/01/2024","AQS","130630091","3","5.6","ug/m3 LC","31","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"03/02/2024","AQS","130630091","3","6.7","ug/m3 LC","37","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"03/03/2024","AQS","130630091","3","6.3","ug/m3 LC","35","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"03/04/2024","AQS","130630091","3","5.9","ug/m3 LC","33","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"03/05/2024","AQS","130630091","3","7.9","ug/m3 LC","44","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"03/06/2024","AQS","130630091","3","3.4","ug/m3 LC","19","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"03/07/2024","AQS","130630091","3","4.1","ug/m3 LC","23","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"03/08/2024","AQS","130630091","3","4.1","ug/m3 LC","23","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"03/09/2024","AQS","130630091","3","2.1","ug/m3 LC","12","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"03/10/2024","AQS","130630091","3","2.9","ug/m3 LC","16","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
"03/11/2024","AQS","130630091","3","3.5","ug/m3 LC","19","Forest Park","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","063","Clayton","33.6108449850019","-84.390717275216"
